,Unnamed: 0,customer,merchant,date,amount
1425,1425,Brittney Perritt,Bins,2019-07-28,18.24
1426,1426,Brittney Perritt,Bednar,2019-07-29,34.67
1427,1427,Brittney Perritt,Crona,2019-07-29,7.14
1428,1428,Brittney Perritt,Bins,2019-07-29,18.24
1429,1429,Brittney Perritt,Hilpert,2019-07-29,50.45
1430,1430,Brittney Perritt,Huel,2019-07-29,7.8
1431,1431,Brittney Perritt,Crona,2019-07-29,7.14
1432,1432,Brittney Perritt,Hilpert,2019-07-29,3.99
1433,1433,Brittney Perritt,Auer,2019-07-29,3.99
1434,1434,Brittney Perritt,Feest,2019-07-29,3.99
1435,1435,Brittney Perritt,Bednar,2019-07-30,39.55
1436,1436,Brittney Perritt,Brown,2019-07-30,2.45
1437,1437,Brittney Perritt,Brown,2019-07-30,2.45
1438,1438,Brittney Perritt,Bednar,2019-07-30,39.55
1439,1439,Brittney Perritt,Bednar,2019-07-31,1.8
1440,1440,Brittney Perritt,Bogisich,2019-07-31,5.45
1441,1441,Brittney Perritt,Bednar,2019-07-31,1.8
1442,1442,Brittney Perritt,Bogisich,2019-07-31,5.45
1443,1443,Brittney Perritt,Aufderhar,2019-07-31,102.73
1444,1444,Brittney Perritt,Bednar,2019-07-31,5.05
1445,1445,Brittney Perritt,Bednar,2019-07-31,5.05
1446,1446,Brittney Perritt,Aufderhar,2019-07-31,102.73
1447,1447,Brittney Perritt,Beatty,2019-08-01,38.1
1448,1448,Brittney Perritt,Balistreri,2019-08-01,152.0
1449,1449,Brittney Perritt,Beatty,2019-08-01,38.1
1450,1450,Brittney Perritt,Barrows,2019-08-01,25.95
1451,1451,Brittney Perritt,Bailey,2019-08-01,12.85
1452,1452,Brittney Perritt,Balistreri,2019-08-01,152.0
1453,1453,Brittney Perritt,Bartell,2019-08-01,54.92
1454,1454,Brittney Perritt,Bartell,2019-08-01,54.92
1455,1455,Brittney Perritt,Barrows,2019-08-01,25.95
1456,1456,Brittney Perritt,Bechtelar,2019-08-01,28.04
1457,1457,Brittney Perritt,Harber,2019-08-01,24.25
1458,1458,Brittney Perritt,Harber,2019-08-01,24.25
1459,1459,Brittney Perritt,Bechtelar,2019-08-01,28.04
1460,1460,Brittney Perritt,Bailey,2019-08-01,12.85
1461,1461,Brittney Perritt,Hyatt,2019-08-01,48.45
1462,1462,Brittney Perritt,Hyatt,2019-08-01,48.45
1463,1463,Brittney Perritt,Ferry,2019-08-02,6.83
1464,1464,Brittney Perritt,Bednar,2019-08-02,8.1
1465,1465,Brittney Perritt,Bogisich,2019-08-02,5.2
1466,1466,Brittney Perritt,Bogisich,2019-08-02,5.2
1467,1467,Brittney Perritt,Ferry,2019-08-02,6.83
1469,1469,Brittney Perritt,Bednar,2019-08-02,8.1
1470,1470,Brittney Perritt,Bednar,2019-08-03,7.85
1471,1471,Brittney Perritt,Bogisich,2019-08-03,5.2
1472,1472,Brittney Perritt,Daniel,2019-08-03,2.2
1473,1473,Brittney Perritt,Auer,2019-08-04,3.6
1474,1474,Brittney Perritt,Bednar,2019-08-04,13.35
1475,1475,Brittney Perritt,Aufderhar,2019-08-04,29.7
1476,1476,Brittney Perritt,Bogan,2019-08-05,4.4
1477,1477,Brittney Perritt,Becker,2019-08-05,39.58
1478,1478,Brittney Perritt,Bednar,2019-08-05,7.85
1479,1479,Brittney Perritt,Bednar,2019-08-05,13.35
1480,1480,Brittney Perritt,Gulgowski,2019-08-05,69.95
1481,1481,Brittney Perritt,Auer,2019-08-05,3.6
1482,1482,Brittney Perritt,Bogisich,2019-08-05,5.2
1483,1483,Brittney Perritt,Daniel,2019-08-05,2.2
1484,1484,Brittney Perritt,Gulgowski,2019-08-05,69.95
1485,1485,Brittney Perritt,Abernathy,2019-08-05,3.25
1486,1486,Brittney Perritt,Bins,2019-08-05,10.77
1487,1487,Brittney Perritt,Aufderhar,2019-08-05,29.7
1488,1488,Brittney Perritt,Bogan,2019-08-05,4.4
1489,1489,Brittney Perritt,Bins,2019-08-05,10.77
1490,1490,Brittney Perritt,Becker,2019-08-05,39.58
1491,1491,Brittney Perritt,Abernathy,2019-08-05,3.25
1492,1492,Brittney Perritt,Aufderhar,2019-08-07,22.0
1493,1493,Brittney Perritt,Blanda,2019-08-07,24.57
1494,1494,Brittney Perritt,Blanda,2019-08-07,24.57
1495,1495,Brittney Perritt,Aufderhar,2019-08-07,22.0
1496,1496,Brittney Perritt,Aufderhar,2019-08-07,81.76
1497,1497,Brittney Perritt,Aufderhar,2019-08-07,81.76
1498,1498,Brittney Perritt,Bogan,2019-08-08,8.15
1499,1499,Brittney Perritt,Bogan,2019-08-08,25.4
1500,1500,Brittney Perritt,Bogan,2019-08-08,25.4
1501,1501,Brittney Perritt,Bogan,2019-08-08,8.15
1502,1502,Brittney Perritt,Boehm,2019-08-08,0.79
1503,1503,Brittney Perritt,Bednar,2019-08-08,23.87
1504,1504,Brittney Perritt,Bednar,2019-08-08,23.87
1505,1505,Brittney Perritt,Boehm,2019-08-08,0.79
1506,1506,Brittney Perritt,Hettinger,2019-08-09,89.46
1507,1507,Brittney Perritt,Bednar,2019-08-09,27.19
1508,1508,Brittney Perritt,Auer,2019-08-09,5.09
1509,1509,Brittney Perritt,Hettinger,2019-08-09,89.46
1510,1510,Brittney Perritt,Auer,2019-08-09,5.09
1511,1511,Brittney Perritt,Bednar,2019-08-09,27.19
1512,1512,Brittney Perritt,Auer,2019-08-09,5.99
1513,1513,Brittney Perritt,Auer,2019-08-09,5.99
1514,1514,Brittney Perritt,Bogisich,2019-08-10,5.2
1515,1515,Brittney Perritt,Ferry,2019-08-10,7.51
1516,1516,Brittney Perritt,Bednar,2019-08-10,1.8
1517,1517,Brittney Perritt,Aufderhar,2019-08-11,100.41
1518,1518,Brittney Perritt,Bednar,2019-08-12,1.8
1519,1519,Brittney Perritt,Ferry,2019-08-12,7.51
1520,1520,Brittney Perritt,Bednar,2019-08-12,13.5
1521,1521,Brittney Perritt,Aufderhar,2019-08-12,100.41
1522,1522,Brittney Perritt,Bogisich,2019-08-12,5.2
1523,1523,Brittney Perritt,Bednar,2019-08-12,13.5
1524,1524,Brittney Perritt,Greenfelder,2019-08-13,4.7
1525,1525,Brittney Perritt,Greenfelder,2019-08-13,4.7
1526,1526,Brittney Perritt,Bednar,2019-08-13,7.5
1527,1527,Brittney Perritt,Bins,2019-08-13,22.66
1528,1528,Brittney Perritt,Bins,2019-08-13,22.66
1529,1529,Brittney Perritt,Bednar,2019-08-13,7.5
1530,1530,Brittney Perritt,Bednar,2019-08-14,2.3
1531,1531,Brittney Perritt,Bogisich,2019-08-14,4.7
1532,1532,Brittney Perritt,Bednar,2019-08-14,2.3
1534,1534,Brittney Perritt,Bogisich,2019-08-14,4.7
1535,1535,Brittney Perritt,Berge,2019-08-15,15.3
1536,1536,Brittney Perritt,Cartwright,2019-08-15,17.33
1537,1537,Brittney Perritt,Cartwright,2019-08-15,17.33
1538,1538,Brittney Perritt,Berge,2019-08-15,5.99
1539,1539,Brittney Perritt,Berge,2019-08-15,5.99
1540,1540,Brittney Perritt,Berge,2019-08-15,15.3
1541,1541,Brittney Perritt,Hoppe,2019-08-16,3.99
1542,1542,Brittney Perritt,Champlin,2019-08-16,23.58
1543,1543,Brittney Perritt,Hoppe,2019-08-16,3.99
1544,1544,Brittney Perritt,Auer,2019-08-16,8.6
1545,1545,Brittney Perritt,Jaskolski,2019-08-16,46.85
1546,1546,Brittney Perritt,Jaskolski,2019-08-16,46.85
1547,1547,Brittney Perritt,Aufderhar,2019-08-16,103.07
1548,1548,Brittney Perritt,Champlin,2019-08-16,23.58
1549,1549,Brittney Perritt,Auer,2019-08-16,8.6
1550,1550,Brittney Perritt,Aufderhar,2019-08-16,103.07
1551,1551,Brittney Perritt,Cruickshank,2019-08-16,47.19
1552,1552,Brittney Perritt,Cruickshank,2019-08-16,47.19
1553,1553,Brittney Perritt,Bogisich,2019-08-17,5.2
1554,1554,Brittney Perritt,Ferry,2019-08-17,14.18
1555,1555,Brittney Perritt,Daniel,2019-08-17,2.2
1556,1556,Brittney Perritt,Christiansen,2019-08-19,13.91
1557,1557,Brittney Perritt,Christiansen,2019-08-19,11.27
1558,1558,Brittney Perritt,Daniel,2019-08-19,2.2
1559,1559,Brittney Perritt,Bogisich,2019-08-19,5.2
1560,1560,Brittney Perritt,Christiansen,2019-08-19,11.27
1561,1561,Brittney Perritt,Ferry,2019-08-19,14.18
1562,1562,Brittney Perritt,Christiansen,2019-08-19,13.91
1563,1563,Brittney Perritt,Bednar,2019-08-20,7.99
1564,1564,Brittney Perritt,Hamill,2019-08-20,7.99
1565,1565,Brittney Perritt,Jenkins,2019-08-20,1.0
1566,1566,Brittney Perritt,Hamill,2019-08-20,7.99
1567,1567,Brittney Perritt,Bednar,2019-08-20,61.13
1568,1568,Brittney Perritt,Bednar,2019-08-20,7.99
1569,1569,Brittney Perritt,Bednar,2019-08-20,61.13
1570,1570,Brittney Perritt,Jenkins,2019-08-20,1.0
1571,1571,Brittney Perritt,Cole,2019-08-21,115.18
1572,1572,Brittney Perritt,Cole,2019-08-21,115.18
1573,1573,Brittney Perritt,Conroy,2019-08-22,84.0
1574,1574,Brittney Perritt,Aufderhar,2019-08-22,70.29
1575,1575,Brittney Perritt,Bogisich,2019-08-22,9.15
1576,1576,Brittney Perritt,Aufderhar,2019-08-22,70.29
1577,1577,Brittney Perritt,Bednar,2019-08-22,11.85
1578,1578,Brittney Perritt,Auer,2019-08-22,23.99
1579,1579,Brittney Perritt,Bogan,2019-08-22,6.5
1580,1580,Brittney Perritt,Bednar,2019-08-22,11.85
1581,1581,Brittney Perritt,Conroy,2019-08-22,84.0
1582,1582,Brittney Perritt,Auer,2019-08-22,23.99
1583,1583,Brittney Perritt,Bogan,2019-08-22,6.5
1584,1584,Brittney Perritt,Bogisich,2019-08-22,9.15
1585,1585,Brittney Perritt,Bins,2019-08-23,28.18
1586,1586,Brittney Perritt,Crist,2019-08-23,28.7
1587,1587,Brittney Perritt,Bins,2019-08-23,28.18
1588,1588,Brittney Perritt,Crist,2019-08-23,28.7
1589,1589,Brittney Perritt,Bogisich,2019-08-24,5.2
1590,1590,Brittney Perritt,Corwin,2019-08-24,58.5
1591,1591,Brittney Perritt,Bednar,2019-08-24,1.1
1592,1592,Brittney Perritt,Aufderhar,2019-08-25,108.51
1593,1593,Brittney Perritt,Auer,2019-08-26,0.99
1594,1594,Brittney Perritt,Corkery,2019-08-27,14.99
1595,1595,Brittney Perritt,Auer,2019-08-27,0.99
1596,1596,Brittney Perritt,Aufderhar,2019-08-27,108.51
1597,1597,Brittney Perritt,Bogisich,2019-08-27,5.2
1598,1598,Brittney Perritt,Corwin,2019-08-27,58.5
1599,1599,Brittney Perritt,Bednar,2019-08-27,1.1
1600,1600,Brittney Perritt,Corkery,2019-08-27,14.99
1601,1601,Brittney Perritt,Crona,2019-08-28,6.14
1602,1602,Brittney Perritt,Daniel,2019-08-28,1.9
1603,1603,Brittney Perritt,Crona,2019-08-28,6.14
1604,1604,Brittney Perritt,Daniel,2019-08-28,1.9
1605,1605,Brittney Perritt,Corwin,2019-08-29,13.5
1606,1606,Brittney Perritt,Corwin,2019-08-29,13.5
1607,1607,Brittney Perritt,Auer,2019-08-30,13.5
1608,1608,Brittney Perritt,Bogisich,2019-08-30,5.2
1609,1609,Brittney Perritt,Bednar,2019-08-30,14.35
1610,1610,Brittney Perritt,Bogisich,2019-08-30,5.2
1611,1611,Brittney Perritt,Hansen,2019-08-30,5.93
1612,1612,Brittney Perritt,Johns,2019-08-30,18.59
1613,1613,Brittney Perritt,Bednar,2019-08-30,13.3
1614,1614,Brittney Perritt,Denesik,2019-08-30,8.0
1615,1615,Brittney Perritt,Feest,2019-08-30,3.99
1616,1616,Brittney Perritt,Auer,2019-08-30,13.5
1617,1617,Brittney Perritt,Auer,2019-08-30,3.99
1618,1618,Brittney Perritt,Bednar,2019-08-30,14.35
1619,1619,Brittney Perritt,Denesik,2019-08-30,8.0
1620,1620,Brittney Perritt,Johns,2019-08-30,18.59
1621,1621,Brittney Perritt,Bednar,2019-08-30,13.3
1622,1622,Brittney Perritt,Hansen,2019-08-30,5.93
1623,1623,Brittney Perritt,Aufderhar,2019-08-31,131.91
1624,1624,Brittney Perritt,Daniel,2019-08-31,2.75
1625,1625,Brittney Perritt,Auer,2019-08-31,3.99
1626,1626,Brittney Perritt,Ferry,2019-08-31,16.03
1627,1627,Brittney Perritt,Auer,2019-08-31,3.99
1628,1628,Brittney Perritt,Abernathy,2019-09-01,5.0
1629,1629,Brittney Perritt,Johnson,2019-09-01,6.2
1630,1630,Brittney Perritt,Bednar,2019-09-01,2.5
1632,1632,Brittney Perritt,Corwin,2019-09-01,27.0
1633,1633,Brittney Perritt,Harber,2019-09-02,24.25
1634,1634,Brittney Perritt,Harber,2019-09-02,24.25
1635,1635,Brittney Perritt,Bartell,2019-09-02,54.92
1636,1636,Brittney Perritt,Ferry,2019-09-02,16.03
1637,1637,Brittney Perritt,Corwin,2019-09-02,27.0
1638,1638,Brittney Perritt,Beatty,2019-09-02,38.1
1639,1639,Brittney Perritt,Barrows,2019-09-02,25.95
1640,1640,Brittney Perritt,Balistreri,2019-09-02,308.0
1641,1641,Brittney Perritt,Bailey,2019-09-02,12.83
1642,1642,Brittney Perritt,Aufderhar,2019-09-02,131.91
1643,1643,Brittney Perritt,Daniel,2019-09-02,2.75
1644,1644,Brittney Perritt,Bailey,2019-09-02,12.83
1645,1645,Brittney Perritt,Balistreri,2019-09-02,308.0
1646,1646,Brittney Perritt,Auer,2019-09-02,3.99
1647,1647,Brittney Perritt,Bartell,2019-09-02,54.92
1648,1648,Brittney Perritt,Barrows,2019-09-02,25.95
1649,1649,Brittney Perritt,Beatty,2019-09-02,38.1
1650,1650,Brittney Perritt,Johnson,2019-09-02,6.2
1651,1651,Brittney Perritt,Bednar,2019-09-02,2.5
1652,1652,Brittney Perritt,Auer,2019-09-02,3.99
1653,1653,Brittney Perritt,Abernathy,2019-09-02,5.0
1654,1654,Brittney Perritt,Becker,2019-09-03,39.67
1655,1655,Brittney Perritt,Bechtelar,2019-09-03,28.04
1656,1656,Brittney Perritt,Bogan,2019-09-03,13.49
1657,1657,Brittney Perritt,Bogan,2019-09-03,13.49
1658,1658,Brittney Perritt,Bechtelar,2019-09-03,28.04
1659,1659,Brittney Perritt,Becker,2019-09-03,39.67
1660,1660,Brittney Perritt,Gulgowski,2019-09-04,69.95
1661,1661,Brittney Perritt,Gulgowski,2019-09-04,69.95
1662,1662,Brittney Perritt,Aufderhar,2019-09-04,96.77
1663,1663,Brittney Perritt,Bednar,2019-09-04,22.56
1664,1664,Brittney Perritt,Aufderhar,2019-09-04,96.77
1665,1665,Brittney Perritt,Bednar,2019-09-04,22.56
1666,1666,Brittney Perritt,Haag,2019-09-04,4.38
1667,1667,Brittney Perritt,Haag,2019-09-04,4.38
1668,1668,Brittney Perritt,Blanda,2019-09-05,24.57
1669,1669,Brittney Perritt,Blanda,2019-09-05,24.57
1670,1670,Brittney Perritt,Bins,2019-09-05,8.45
1671,1671,Brittney Perritt,Bins,2019-09-05,8.45
1672,1672,Brittney Perritt,Bogisich,2019-09-05,5.45
1673,1673,Brittney Perritt,Bogan,2019-09-05,8.6
1674,1674,Brittney Perritt,Bogisich,2019-09-05,5.45
1675,1675,Brittney Perritt,Bednar,2019-09-05,16.45
1676,1676,Brittney Perritt,Bednar,2019-09-05,16.45
1677,1677,Brittney Perritt,Bogan,2019-09-05,8.6
1678,1678,Brittney Perritt,Gleason,2019-09-07,13.0
1679,1679,Brittney Perritt,Abernathy,2019-09-07,8.85
1680,1680,Brittney Perritt,Gleason,2019-09-07,19.6
1681,1681,Brittney Perritt,Bogisich,2019-09-08,3.25
1682,1682,Brittney Perritt,Hills,2019-09-08,6.0
1683,1683,Brittney Perritt,Heaney,2019-09-08,15.8
1684,1684,Brittney Perritt,Boehm,2019-09-08,0.79
1685,1685,Brittney Perritt,Cremin,2019-09-08,49.5
1686,1686,Brittney Perritt,Douglas,2019-09-09,3.0
1687,1687,Brittney Perritt,Hilpert,2019-09-09,18.43
1688,1688,Brittney Perritt,Hilpert,2019-09-09,18.43
1689,1689,Brittney Perritt,Bednar,2019-09-09,46.98
1690,1690,Brittney Perritt,Daniel,2019-09-09,3.65
1691,1691,Brittney Perritt,Heaney,2019-09-09,15.8
1692,1692,Brittney Perritt,Daniel,2019-09-09,3.65
1693,1693,Brittney Perritt,Boehm,2019-09-09,0.79
1694,1694,Brittney Perritt,Abernathy,2019-09-09,8.85
1695,1695,Brittney Perritt,Bednar,2019-09-09,46.98
1696,1696,Brittney Perritt,Gleason,2019-09-09,19.6
1697,1697,Brittney Perritt,Gleason,2019-09-09,13.0
1698,1698,Brittney Perritt,Bogisich,2019-09-09,3.25
1699,1699,Brittney Perritt,Cremin,2019-09-09,49.5
1700,1700,Brittney Perritt,Hills,2019-09-09,6.0
1701,1701,Brittney Perritt,Hagenes,2019-09-10,24.69
1702,1702,Brittney Perritt,Bednar,2019-09-10,1.95
1703,1703,Brittney Perritt,Auer,2019-09-10,1.58
1704,1704,Brittney Perritt,Bednar,2019-09-10,1.95
1705,1705,Brittney Perritt,Auer,2019-09-10,64.23
1706,1706,Brittney Perritt,Auer,2019-09-10,1.58
1707,1707,Brittney Perritt,Hagenes,2019-09-10,24.69
1708,1708,Brittney Perritt,Auer,2019-09-10,64.23
1709,1709,Brittney Perritt,Auer,2019-09-11,13.5
1710,1710,Brittney Perritt,Auer,2019-09-11,8.99
1711,1711,Brittney Perritt,Auer,2019-09-11,8.99
1712,1712,Brittney Perritt,Auer,2019-09-11,13.5
1713,1713,Brittney Perritt,Auer,2019-09-12,21.95
1714,1714,Brittney Perritt,Auer,2019-09-12,31.45
1715,1715,Brittney Perritt,Auer,2019-09-12,21.95
1716,1716,Brittney Perritt,Bednar,2019-09-12,2.3
1717,1717,Brittney Perritt,Bogisich,2019-09-12,4.22
1718,1718,Brittney Perritt,Gerlach,2019-09-12,17.45
1719,1719,Brittney Perritt,Auer,2019-09-12,31.45
1720,1720,Brittney Perritt,Bednar,2019-09-12,2.3
1721,1721,Brittney Perritt,Ferry,2019-09-12,7.33
1722,1722,Brittney Perritt,Gerlach,2019-09-12,17.45
1723,1723,Brittney Perritt,Ferry,2019-09-12,7.33
1724,1724,Brittney Perritt,Bogisich,2019-09-12,4.22
1725,1725,Brittney Perritt,Hilll,2019-09-13,6.74
1726,1726,Brittney Perritt,Hilll,2019-09-13,6.74
1727,1727,Brittney Perritt,Aufderhar,2019-09-13,67.34
1728,1728,Brittney Perritt,Aufderhar,2019-09-13,67.34
1729,1729,Brittney Perritt,Hirthe,2019-09-14,5.0
1731,1731,Brittney Perritt,Blanda,2019-09-14,5.0
1732,1732,Brittney Perritt,Daniel,2019-09-15,2.7
1733,1733,Brittney Perritt,Borer,2019-09-16,11.69
1734,1734,Brittney Perritt,Aufderhar,2019-09-16,17.17
1735,1735,Brittney Perritt,Aufderhar,2019-09-16,40.39
1736,1736,Brittney Perritt,DuBuque,2019-09-16,14.0
1737,1737,Brittney Perritt,Aufderhar,2019-09-16,40.39
1738,1738,Brittney Perritt,Borer,2019-09-16,11.69
1739,1739,Brittney Perritt,Hirthe,2019-09-16,5.0
1740,1740,Brittney Perritt,Daniel,2019-09-16,2.7
1741,1741,Brittney Perritt,Bogan,2019-09-16,12.4
1742,1742,Brittney Perritt,Bogan,2019-09-16,28.65
1743,1743,Brittney Perritt,DuBuque,2019-09-16,14.0
1744,1744,Brittney Perritt,Bogan,2019-09-16,28.65
1745,1745,Brittney Perritt,DuBuque,2019-09-16,11.0
1746,1746,Brittney Perritt,Dicki,2019-09-16,46.98
1747,1747,Brittney Perritt,Aufderhar,2019-09-16,17.17
1748,1748,Brittney Perritt,Dicki,2019-09-16,46.98
1749,1749,Brittney Perritt,DuBuque,2019-09-16,11.0
1750,1750,Brittney Perritt,Bogan,2019-09-16,12.4
1751,1751,Brittney Perritt,Champlin,2019-09-16,24.68
1752,1752,Brittney Perritt,Blanda,2019-09-16,5.0
1753,1753,Brittney Perritt,Champlin,2019-09-16,24.68
1754,1754,Brittney Perritt,Christiansen,2019-09-17,11.27
1755,1755,Brittney Perritt,Hoppe,2019-09-17,3.99
1756,1756,Brittney Perritt,Cartwright,2019-09-17,17.33
1757,1757,Brittney Perritt,Hermiston,2019-09-17,10.0
1758,1758,Brittney Perritt,Hermiston,2019-09-17,10.0
1759,1759,Brittney Perritt,Christiansen,2019-09-17,13.91
1760,1760,Brittney Perritt,Hoppe,2019-09-17,3.99
1761,1761,Brittney Perritt,Cartwright,2019-09-17,17.33
1762,1762,Brittney Perritt,Christiansen,2019-09-17,13.91
1763,1763,Brittney Perritt,Christiansen,2019-09-17,11.27
1764,1764,Brittney Perritt,Bednar,2019-09-18,2.3
1765,1765,Brittney Perritt,Bednar,2019-09-18,12.85
1766,1766,Brittney Perritt,Bednar,2019-09-18,2.3
1767,1767,Brittney Perritt,Bogisich,2019-09-18,4.7
1768,1768,Brittney Perritt,Aufderhar,2019-09-18,99.52
1769,1769,Brittney Perritt,Bogisich,2019-09-18,4.7
1770,1770,Brittney Perritt,Bednar,2019-09-18,12.85
1771,1771,Brittney Perritt,Ferry,2019-09-18,10.78
1772,1772,Brittney Perritt,Aufderhar,2019-09-18,99.52
1773,1773,Brittney Perritt,Ferry,2019-09-18,10.78
1774,1774,Brittney Perritt,Douglas,2019-09-19,2.5
1775,1775,Brittney Perritt,Douglas,2019-09-19,3.5
1776,1776,Brittney Perritt,Auer,2019-09-19,13.29
1777,1777,Brittney Perritt,Auer,2019-09-19,13.29
1778,1778,Brittney Perritt,Auer,2019-09-20,4.99
1779,1779,Brittney Perritt,Bogan,2019-09-20,34.95
1780,1780,Brittney Perritt,Berge,2019-09-20,24.24
1781,1781,Brittney Perritt,Auer,2019-09-20,4.99
1782,1782,Brittney Perritt,Bogan,2019-09-20,34.95
1783,1783,Brittney Perritt,Hamill,2019-09-20,7.99
1784,1784,Brittney Perritt,Berge,2019-09-20,24.24
1785,1785,Brittney Perritt,Hamill,2019-09-20,7.99
1786,1786,Brittney Perritt,Hermann,2019-09-23,13.4
1787,1787,Brittney Perritt,Hansen,2019-09-23,8.99
1788,1788,Brittney Perritt,Auer,2019-09-23,8.99
1789,1789,Brittney Perritt,Cole,2019-09-23,115.18
1790,1790,Brittney Perritt,Jenkins,2019-09-23,9.75
1791,1791,Brittney Perritt,Jenkins,2019-09-23,9.75
1792,1792,Brittney Perritt,Bednar,2019-09-23,19.2
1793,1793,Brittney Perritt,Hagenes,2019-09-23,24.59
1794,1794,Brittney Perritt,Hermann,2019-09-23,15.15
1795,1795,Brittney Perritt,Bednar,2019-09-23,19.2
1796,1796,Brittney Perritt,Conroy,2019-09-23,88.5
1797,1797,Brittney Perritt,Cole,2019-09-23,115.18
1798,1798,Brittney Perritt,Bins,2019-09-23,2.99
1799,1799,Brittney Perritt,Hermann,2019-09-23,13.4
1800,1800,Brittney Perritt,Hansen,2019-09-23,8.99
1801,1801,Brittney Perritt,Conroy,2019-09-23,88.5
1802,1802,Brittney Perritt,Auer,2019-09-23,8.99
1803,1803,Brittney Perritt,Hermann,2019-09-23,15.15
1804,1804,Brittney Perritt,Bins,2019-09-23,2.99
1805,1805,Brittney Perritt,Hagenes,2019-09-23,24.59
1806,1806,Brittney Perritt,Corkery,2019-09-24,14.99
1807,1807,Brittney Perritt,Aufderhar,2019-09-24,85.68
1808,1808,Brittney Perritt,Aufderhar,2019-09-24,85.68
1809,1809,Brittney Perritt,Corkery,2019-09-24,14.99
1810,1810,Brittney Perritt,Abernathy,2019-09-26,4.75
1811,1811,Brittney Perritt,Auer,2019-09-26,8.39
1812,1812,Brittney Perritt,Auer,2019-09-26,8.39
1813,1813,Brittney Perritt,Abernathy,2019-09-26,4.75
1814,1814,Brittney Perritt,Aufderhar,2019-09-27,21.28
1815,1815,Brittney Perritt,Bednar,2019-09-27,28.64
1816,1816,Brittney Perritt,Bednar,2019-09-27,28.64
1817,1817,Brittney Perritt,Aufderhar,2019-09-27,21.28
1818,1818,Brittney Perritt,Bogisich,2019-09-28,3.25
1819,1819,Brittney Perritt,Ferry,2019-09-28,5.99
1820,1820,Brittney Perritt,Bednar,2019-09-28,31.07
1821,1821,Brittney Perritt,Bednar,2019-09-28,17.7
1822,1822,Brittney Perritt,Bins,2019-09-29,11.65
1823,1823,Brittney Perritt,Hills,2019-09-29,5.99
1824,1824,Brittney Perritt,Feest,2019-09-29,3.99
1825,1825,Brittney Perritt,Bogan,2019-09-29,10.05
1826,1826,Brittney Perritt,Heaney,2019-09-29,6.0
1827,1827,Brittney Perritt,Auer,2019-09-29,9.99
1828,1828,Brittney Perritt,Daniel,2019-09-29,2.8
1829,1829,Brittney Perritt,Bogan,2019-09-30,10.05
1830,1830,Brittney Perritt,Crona,2019-09-30,6.14
1831,1831,Brittney Perritt,Crona,2019-09-30,6.14
1832,1832,Brittney Perritt,Ferry,2019-09-30,5.99
1833,1833,Brittney Perritt,Daniel,2019-09-30,2.8
1834,1834,Brittney Perritt,Bins,2019-09-30,11.65
1835,1835,Brittney Perritt,Bogisich,2019-09-30,3.25
1836,1836,Brittney Perritt,Aufderhar,2019-09-30,115.87
1837,1837,Brittney Perritt,Aufderhar,2019-09-30,115.87
1838,1838,Brittney Perritt,Bednar,2019-09-30,17.7
1839,1839,Brittney Perritt,Hills,2019-09-30,5.99
1840,1840,Brittney Perritt,Auer,2019-09-30,9.99
1841,1841,Brittney Perritt,Heaney,2019-09-30,6.0
1842,1842,Brittney Perritt,Bednar,2019-09-30,31.07
1844,1844,Brittney Perritt,Feest,2019-09-30,3.99
1845,1845,Brittney Perritt,Bogan,2019-10-01,12.13
1846,1846,Brittney Perritt,Bartell,2019-10-01,54.92
1847,1847,Brittney Perritt,Bailey,2019-10-01,12.83
1848,1848,Brittney Perritt,Bartell,2019-10-01,54.92
1849,1849,Brittney Perritt,Balistreri,2019-10-01,308.0
1850,1850,Brittney Perritt,Harber,2019-10-01,24.25
1851,1851,Brittney Perritt,Bailey,2019-10-01,12.83
1852,1852,Brittney Perritt,Barrows,2019-10-01,25.95
1853,1853,Brittney Perritt,Balistreri,2019-10-01,308.0
1854,1854,Brittney Perritt,Bogan,2019-10-01,12.13
1856,1856,Brittney Perritt,Harber,2019-10-01,24.25
1857,1857,Brittney Perritt,Bogan,2019-10-01,12.38
1858,1858,Brittney Perritt,Barrows,2019-10-01,25.95
1859,1859,Brittney Perritt,Beatty,2019-10-01,38.1
1860,1860,Brittney Perritt,Beatty,2019-10-01,38.1
1861,1861,Brittney Perritt,Bogan,2019-10-01,12.38
1862,1862,Brittney Perritt,Bogisich,2019-10-02,4.7
1863,1863,Brittney Perritt,Ferry,2019-10-02,11.49
1864,1864,Brittney Perritt,Bogisich,2019-10-02,4.7
1865,1865,Brittney Perritt,Ferry,2019-10-02,11.49
1866,1866,Brittney Perritt,Bogan,2019-10-03,8.69
1867,1867,Brittney Perritt,Auer,2019-10-03,23.59
1868,1868,Brittney Perritt,Bogan,2019-10-03,6.68
1869,1869,Brittney Perritt,Auer,2019-10-03,23.59
1870,1870,Brittney Perritt,Cremin,2019-10-03,12.95
1871,1871,Brittney Perritt,Cremin,2019-10-03,12.95
1872,1872,Brittney Perritt,Bogan,2019-10-03,6.68
1873,1873,Brittney Perritt,Bogan,2019-10-03,8.69
1874,1874,Brittney Perritt,Johns,2019-10-04,17.95
1875,1875,Brittney Perritt,Auer,2019-10-04,5.99
1876,1876,Brittney Perritt,Becker,2019-10-04,39.02
1877,1877,Brittney Perritt,Aufderhar,2019-10-04,110.52
1878,1878,Brittney Perritt,Gulgowski,2019-10-04,69.95
